X,Y,OBJECTID,Enabled,FeatureID,FeatureType,Ownership,AdministrativeArea,WaterSystem,InstallDate,LocationDescription,Elevation,GPS_Date,WebMap,AerialCorrected,Asset_Description
-9788013.5037,5204449.3541,1002,1,11H162,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1995/01/30 00:00:00+00,"29441 VICTORIA LN, LIBERTYVILLE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2895337730804&lng=-87.9272213158629&z=19&slat=42.2895337730804&slng=-87.9272213158629&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9787776.38,5204536.1746,1003,1,11H165,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1975/03/31 00:00:00+00,"29420 TERRE DR, LIBERTYVILLE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2901107203334&lng=-87.9250911966247&z=19&slat=42.2901107203334&slng=-87.9250911966247&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9788384.1851,5206126.7716,1004,1,11H101,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1961/02/01 00:00:00+00,"15311 WILDWOOD CT, LIBERTYVILLE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3006797686446&lng=-87.9305512034802&z=19&slat=42.3006797686446&slng=-87.9305512034802&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9788473.5768,5206319.9196,1005,1,11H106,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1961/02/01 00:00:00+00,"15337 CHERRYWOOD LN, LIBERTYVILLE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3019630591222&lng=-87.9313542225038&z=19&slat=42.3019630591222&slng=-87.9313542225038&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9788460.5739,5206528.4545,1006,1,11H111,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1962/10/01 00:00:00+00,"15337 CLOVER LN, LIBERTYVILLE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3033485520599&lng=-87.9312374157826&z=19&slat=42.3033485520599&slng=-87.9312374157826&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9788425.5097,5206687.4822,1007,1,11H115,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1962/10/01 00:00:00+00,"15341 FAIR LN, LIBERTYVILLE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3044051021756&lng=-87.9309224279269&z=19&slat=42.3044051021756&slng=-87.9309224279269&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9788196.9583,5206730.7557,1008,1,11H125,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1962/10/01 00:00:00+00,"15241 CLOVER LN, LIBERTYVILLE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3046925999052&lng=-87.9288693161141&z=19&slat=42.3046925999052&slng=-87.9288693161141&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9788036.8754,5206707.0014,1009,1,11H126,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1964/03/01 00:00:00+00,"15149 CLOVER LN, LIBERTYVILLE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3045347829525&lng=-87.9274312671024&z=19&slat=42.3045347829525&slng=-87.9274312671024&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9786085.0685,5202654.6593,1010,1,15H052,Fire Hydrant,Custodial,LCPW,Knollwood/Rondout,1977/01/01 00:00:00+00,"14245 ROCKLAND RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2776063166901&lng=-87.9098978873967&z=19&slat=42.2776063166901&slng=-87.9098978873967&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9786109.9631,5202134.2157,1011,1,15H059,Fire Hydrant,Custodial,LCPW,Knollwood/Rondout,1977/01/01 00:00:00+00,"14245 ROCKLAND RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2741470504522&lng=-87.9101215189325&z=19&slat=42.2741470504522&slng=-87.9101215189325&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9787045.0744,5200049.7531,1012,1,16H011,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1978/03/01 00:00:00+00,"14655 WESTWOODS LN, METTAWA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2602902166001&lng=-87.9185217671041&z=19&slat=42.2602902166001&slng=-87.9185217671041&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9786845.5267,5200063.5058,1013,1,16H010,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1978/03/01 00:00:00+00,"27351 MEADOWOODS LN, METTAWA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2603816497222&lng=-87.9167291998315&z=19&slat=42.2603816497222&slng=-87.9167291998315&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9785446.1771,5202166.3802,1014,1,15H137,Fire Hydrant,Private,LCPW,Knollwood/Rondout,1970/01/01 00:00:00+00,"28355 BRADLEY RD, LAKE FOREST",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2743608458592&lng=-87.9041586284944&z=19&slat=42.2743608458592&slng=-87.9041586284944&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Private Fire Hydrant
-9786069.8011,5202248.1902,1015,1,15H058,Fire Hydrant,Custodial,LCPW,Knollwood/Rondout,1977/01/01 00:00:00+00,"14245 ROCKLAND RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2749046286455&lng=-87.9097607378686&z=19&slat=42.2749046286455&slng=-87.9097607378686&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9786026.6955,5202353.4598,1016,1,15H056,Fire Hydrant,Custodial,LCPW,Knollwood/Rondout,1970/01/01 00:00:00+00,"14245 ROCKLAND RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2756043375733&lng=-87.9093735134443&z=19&slat=42.2756043375733&slng=-87.9093735134443&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9785973.4873,5202395.7166,1017,1,15H055,Fire Hydrant,Custodial,LCPW,Knollwood/Rondout,1970/01/01 00:00:00+00,"28544 BRADLEY RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2758852090529&lng=-87.908895536043&z=19&slat=42.2758852090529&slng=-87.908895536043&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9786069.0707,5202396.0154,1018,1,15H057,Fire Hydrant,Custodial,LCPW,Knollwood/Rondout,1977/01/01 00:00:00+00,"14245 ROCKLAND RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2758871951705&lng=-87.9097541762579&z=19&slat=42.2758871951705&slng=-87.9097541762579&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9785898.3191,5202443.1257,1019,1,15H054,Fire Hydrant,Custodial,LCPW,Knollwood/Rondout,1977/01/01 00:00:00+00,"28544 BRADLEY RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2762003252627&lng=-87.9082202887638&z=19&slat=42.2762003252627&slng=-87.9082202887638&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9785828.3697,5202566.5863,1020,1,15H060,Fire Hydrant,Custodial,LCPW,Knollwood/Rondout,1999/01/18 00:00:00+00,"28568 BRADLEY RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.277020929574&lng=-87.9075919224525&z=19&slat=42.277020929574&slng=-87.9075919224525&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9786068.4348,5202524.7305,1021,1,15H053,Fire Hydrant,Custodial,LCPW,Knollwood/Rondout,1977/01/01 00:00:00+00,"14245 ROCKLAND RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2767427284244&lng=-87.9097484638502&z=19&slat=42.2767427284244&slng=-87.9097484638502&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9786043.4184,5202741.4847,1022,1,15H051,Fire Hydrant,Custodial,LCPW,Knollwood/Rondout,1977/01/01 00:00:00+00,"14245 ROCKLAND RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2781834060236&lng=-87.9095237379767&z=19&slat=42.2781834060236&slng=-87.9095237379767&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9786051.8207,5202871.2294,1023,1,15H047,Fire Hydrant,Custodial,LCPW,Knollwood/Rondout,1977/01/01 00:00:00+00,"14245 ROCKLAND RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2790457506771&lng=-87.9095992168364&z=19&slat=42.2790457506771&slng=-87.9095992168364&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9785932.6862,5202869.3541,1024,1,15H048,Fire Hydrant,Custodial,LCPW,Knollwood/Rondout,1977/01/01 00:00:00+00,"14245 ROCKLAND RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2790332865712&lng=-87.9085290141884&z=19&slat=42.2790332865712&slng=-87.9085290141884&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9785586.8666,5202902.9425,1025,1,15H066,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1985/05/13 00:00:00+00,"14045 ROCKLAND RD, LIBERTYVILLE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2792565294543&lng=-87.9054224633353&z=19&slat=42.2792565294543&slng=-87.9054224633353&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9785769.3141,5202741.674,1026,1,15H062,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1985/05/13 00:00:00+00,"14092 LAMBS LN, LIBERTYVILLE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2781846641702&lng=-87.907061416819&z=19&slat=42.2781846641702&slng=-87.907061416819&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9785888.9761,5202741.5922,1027,1,15H049,Fire Hydrant,Custodial,LCPW,Knollwood/Rondout,1985/05/13 00:00:00+00,"14245 ROCKLAND RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2781841207405&lng=-87.9081363596448&z=19&slat=42.2781841207405&slng=-87.9081363596448&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9785913.3189,5202741.5756,1028,1,15H050,Fire Hydrant,Custodial,LCPW,Knollwood/Rondout,1977/01/01 00:00:00+00,"14245 ROCKLAND RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2781840102813&lng=-87.9083550346166&z=19&slat=42.2781840102813&slng=-87.9083550346166&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9785828.4303,5202657.4124,1029,1,15H061,Fire Hydrant,Custodial,LCPW,Knollwood/Rondout,1999/01/18 00:00:00+00,"28568 BRADLEY RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2776246154173&lng=-87.9075924668368&z=19&slat=42.2776246154173&slng=-87.9075924668368&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9785589.8799,5202410.3752,1030,1,15H068,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1985/05/13 00:00:00+00,"28470 BRADLEY RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2759826410753&lng=-87.9054495319824&z=19&slat=42.2759826410753&slng=-87.9054495319824&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9785445.3571,5202300.1208,1031,1,15H138,Fire Hydrant,Private,LCPW,Knollwood/Rondout,1970/01/01 00:00:00+00,"28355 BRADLEY RD, LAKE FOREST",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2752498030294&lng=-87.9041512622603&z=19&slat=42.2752498030294&slng=-87.9041512622603&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Private Fire Hydrant
-9785366.8443,5202659.6499,1032,1,15H139,Fire Hydrant,Private,LCPW,Knollwood/Rondout,1995/12/21 00:00:00+00,"13825 BUSINESS CENTER DR, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2776394871871&lng=-87.9034459692864&z=19&slat=42.2776394871871&slng=-87.9034459692864&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Private Fire Hydrant
-9785313.3973,5202792.4329,1033,1,15H140,Fire Hydrant,Private,LCPW,Knollwood/Rondout,1995/12/21 00:00:00+00,"13825 BUSINESS CENTER DR, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2785220333506&lng=-87.9029658466172&z=19&slat=42.2785220333506&slng=-87.9029658466172&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Private Fire Hydrant
-9785134.5193,5202786.3191,1034,1,15H141,Fire Hydrant,Private,LCPW,Knollwood/Rondout,1995/12/21 00:00:00+00,"13825 BUSINESS CENTER DR, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.27848139783&lng=-87.9013589586703&z=19&slat=42.27848139783&slng=-87.9013589586703&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Private Fire Hydrant
-9785427.322,5202839.0655,1035,1,15H143,Fire Hydrant,Custodial,LCPW,Knollwood/Rondout,1997/09/06 00:00:00+00,"13950 BUSINESS CENTER DR, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2788319752197&lng=-87.9039892503365&z=19&slat=42.2788319752197&slng=-87.9039892503365&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9785415.1366,5202980.8373,1036,1,15H145,Fire Hydrant,Private,LCPW,Knollwood/Rondout,1997/07/07 00:00:00+00,"13950 BUSINESS CENTER DR, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2797742476618&lng=-87.9038797863108&z=19&slat=42.2797742476618&slng=-87.9038797863108&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Private Fire Hydrant
-9785381.6332,5202978.6557,1037,1,15H146,Fire Hydrant,Private,LCPW,Knollwood/Rondout,1996/08/02 00:00:00+00,"13820 BUSINESS CENTER DR, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2797597483617&lng=-87.9035788204628&z=19&slat=42.2797597483617&slng=-87.9035788204628&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Private Fire Hydrant
-9785068.7502,5202968.4955,1038,1,15H142,Fire Hydrant,Private,LCPW,Knollwood/Rondout,1996/08/02 00:00:00+00,"13820 BUSINESS CENTER DR, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2796922197972&lng=-87.9007681446157&z=19&slat=42.2796922197972&slng=-87.9007681446157&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Private Fire Hydrant
-9785430.0512,5203318.342,1039,1,15H157,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1985/05/13 00:00:00+00,"28835 HERKY DR, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2820173831982&lng=-87.9040137664004&z=19&slat=42.2820173831982&slng=-87.9040137664004&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9785372.0556,5203283.2514,1040,1,15H158,Fire Hydrant,Private,LCPW,Knollwood/Rondout,1970/01/01 00:00:00+00,"28835 HERKY DR, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2817841663312&lng=-87.9034927836267&z=19&slat=42.2817841663312&slng=-87.9034927836267&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing Private Fire Hydrant
-9785319.4534,5203283.116,1041,1,15H159,Fire Hydrant,Private,LCPW,Knollwood/Rondout,1970/01/01 00:00:00+00,"28835 HERKY DR, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2817832666566&lng=-87.9030202501276&z=19&slat=42.2817832666566&slng=-87.9030202501276&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing Private Fire Hydrant
-9785302.5978,5203445.1387,1042,1,15H155,Fire Hydrant,Private,LCPW,Knollwood/Rondout,1970/01/01 00:00:00+00,"28915 HERKY DR, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2828600831112&lng=-87.9028688336843&z=19&slat=42.2828600831112&slng=-87.9028688336843&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing Private Fire Hydrant
-9785373.7643,5203504.4149,1043,1,15H156,Fire Hydrant,Private,LCPW,Knollwood/Rondout,1984/08/14 00:00:00+00,"28977 HERKY DR, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2832540333792&lng=-87.9035081329443&z=19&slat=42.2832540333792&slng=-87.9035081329443&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing Private Fire Hydrant
-9785228.819,5203454.7284,1044,1,15H154,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1978/09/01 00:00:00+00,"13840 LEOLA DR, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2829238164496&lng=-87.9022060671813&z=19&slat=42.2829238164496&slng=-87.9022060671813&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9785092.1909,5203556.607,1045,1,15H153,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1985/05/13 00:00:00+00,"28975 BAKER RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2836009002142&lng=-87.9009787161281&z=19&slat=42.2836009002142&slng=-87.9009787161281&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9785091.7699,5203346.055,1046,1,15H152,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1985/05/13 00:00:00+00,"28925 BAKER RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2822015668599&lng=-87.9009749338525&z=19&slat=42.2822015668599&slng=-87.9009749338525&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9785092.8663,5203176.3228,1047,1,15H151,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1985/05/13 00:00:00+00,"13768 ROCKLAND RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2810735&lng=-87.9009847836572&z=19&slat=42.2810735&slng=-87.9009847836572&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9784241.0496,5204591.1381,1048,1,15H215,Fire Hydrant,Private,LCPW,Knollwood/Rondout,1997/12/09 00:00:00+00,"13415 ATKINSON RD, LIBERTYVILLE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2904759664727&lng=-87.8933327835959&z=19&slat=42.2904759664727&slng=-87.8933327835959&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing Private Fire Hydrant
-9784151.4615,5204640.2738,1049,1,15H216,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1997/12/09 00:00:00+00,"13397 ATKINSON RD, LIBERTYVILLE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2908024830627&lng=-87.8925280000244&z=19&slat=42.2908024830627&slng=-87.8925280000244&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9784027.6631,5204638.5331,1050,1,15H217,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1997/12/09 00:00:00+00,"13397 ATKINSON RD, LIBERTYVILLE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2907909161483&lng=-87.8914158996709&z=19&slat=42.2907909161483&slng=-87.8914158996709&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9783906.8388,5204636.4791,1051,1,15H218,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1997/12/09 00:00:00+00,"13223 ATKINSON RD, LAKE BLUFF",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2907772665833&lng=-87.8903305171594&z=19&slat=42.2907772665833&slng=-87.8903305171594&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9783784.1145,5204633.9534,1052,1,15H219,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1997/12/09 00:00:00+00,"29380 WAUKEGAN RD, LAKE BLUFF",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.290760483296&lng=-87.889228066227&z=19&slat=42.290760483296&slng=-87.889228066227&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9783925.7956,5203816.9869,1053,1,15H203,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1985/05/13 00:00:00+00,"13243 QUASSEY AVE, LAKE BLUFF",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2853313481194&lng=-87.8905008089619&z=19&slat=42.2853313481194&slng=-87.8905008089619&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9783751.9748,5203636.5469,1054,1,15H202,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1985/05/13 00:00:00+00,"29044 FOREST KNOLL RD, LAKE BLUFF",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2841321748633&lng=-87.8889393498056&z=19&slat=42.2841321748633&slng=-87.8889393498056&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9783951.2978,5203345.6112,1055,1,15H170,Fire Hydrant,LCPW,LCPW,Knollwood/Rondout,1985/05/13 00:00:00+00,"13320 ROCKLAND RD, GREEN OAKS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2821986173664&lng=-87.8907298992844&z=19&slat=42.2821986173664&slng=-87.8907298992844&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
